TRILEGAL simulation: output445007434654 
Source:7
w:22.282799999999998
u:26.149
g:23.912
r:22.934
i:22.565
z:22.39
y:22.28
Microlensing event parameters:
t0:2463209.497026426
u0:0.5384963319145633
tE:120.36462817633613
rho:5.626173252730628
s:0.5441935704027236
q:0.5011209625394742
alpha:0.1441022667195231
piEN:-0.18491065891963493
piEE:0.5704608756459055

band,mjd,mag,magerr,m5
w, 2461705.3992450116, 22.878102514070267, 0.017332444595559843, 27.6
w, 2461705.409661678, 22.84405556891901, 0.01706280515951958, 27.6
w, 2461705.4200783446, 22.88226083475943, 0.017365667636581306, 27.6
w, 2461705.430495011, 22.873960058817193, 0.017299411509320812, 27.6
w, 2461705.4409116777, 22.835774603115347, 0.01699785962825351, 27.6
w, 2461705.451328344, 22.864901911281688, 0.01722739850924746, 27.6
w, 2461705.4617450107, 22.852670431510866, 0.017130632726952536, 27.6
w, 2461705.472161677, 22.81808992243, 0.016859989595890027, 27.6
w, 2461705.4825783437, 22.86217187161157, 0.01720575332101717, 27.6
w, 2461705.49299501, 22.838172254891546, 0.01701663834098994, 27.6
w, 2461705.5034116767, 22.882816482778086, 0.017370111825428622, 27.6
w, 2461705.5138283432, 22.874235731334796, 0.017301607841648494, 27.6
w, 2461705.5242450098, 22.858361311955182, 0.01717558666706918, 27.6
w, 2461705.5346616763, 22.838172254891546, 0.01701663834098994, 27.6
w, 2461705.545078343, 22.85564764844615, 0.017154135944740287, 27.6
w, 2461705.5554950093, 22.862444566879798, 0.017207914169166477, 27.6
w, 2461705.565911676, 22.849431842369103, 0.017105102708702195, 27.6
w, 2461705.5763283423, 22.873133460981485, 0.017292827527537406, 27.6
w, 2461705.586745009, 22.878932905089528, 0.017339073949252454, 27.6
w, 2461705.5971616753, 22.88838865926188, 0.017414742196591813, 27.6
w, 2461705.607578342, 22.84271564994757, 0.01705227970965022, 27.6
w, 2461705.6179950084, 22.86983334839591, 0.01726656657460634, 27.6
w, 2461705.628411675, 22.862717330655826, 0.017210075831654643, 27.6
w, 2461705.6388283414, 22.87010797498262, 0.01726875041911954, 27.6
w, 2461705.649245008, 22.85158982808277, 0.017122110023575794, 27.6
w, 2461705.6596616744, 22.86517529318034, 0.017229567523862194, 27.6
w, 2461705.670078341, 22.85944867930171, 0.017184189515926703, 27.6
w, 2461705.6804950074, 22.8591767353542, 0.01718203759186643, 27.6
w, 2461705.690911674, 22.85131984518824, 0.017119981334561097, 27.6
w, 2461705.7013283405, 22.83258594823974, 0.01697291778117414, 27.6
w, 2461705.711745007, 22.836839572504072, 0.01700619804407427, 27.6
w, 2461705.7221616735, 22.858904859503337, 0.017179886476040556, 27.6
w, 2461705.73257834, 22.85429335588593, 0.01714344067844418, 27.6
w, 2461705.7429950065, 22.870932271773896, 0.01727530692777284, 27.6
w, 2461705.753411673, 22.88337241530675, 0.017374559428068516, 27.6
w, 2461705.7638283395, 22.86599585213469, 0.017236079486623413, 27.6
w, 2461705.774245006, 22.909542780924323, 0.01758522275579948, 27.6
w, 2461705.7846616725, 22.853752111505447, 0.017139168169797526, 27.6
w, 2461705.795078339, 22.85944867930171, 0.017184189515926703, 27.6
w, 2461705.8054950056, 22.8139089836231, 0.016827558713069273, 27.6
w, 2461705.815911672, 22.849970936821467, 0.017109349785790286, 27.6
w, 2461705.8263283386, 22.88337241530675, 0.017374559428068516, 27.6
w, 2461705.836745005, 22.849701356136094, 0.01710722585185053, 27.6
w, 2461705.8471616716, 22.863809071526855, 0.017218730635234974, 27.6
w, 2461705.857578338, 22.86955879125581, 0.01726438355840511, 27.6
w, 2461705.8679950046, 22.8758912379398, 0.017314803426005956, 27.6
w, 2461705.878411671, 22.83977363601483, 0.017029192114988816, 27.6
w, 2461705.8888283377, 22.86080942168406, 0.017194961277478417, 27.6
w, 2461705.899245004, 22.871482150846045, 0.017279682084719715, 27.6
w, 2461705.9096616707, 22.849162395487273, 0.01710298035585468, 27.6
w, 2461705.920078337, 22.856461035577283, 0.017160562720842657, 27.6
w, 2461705.9304950037, 22.834710677302862, 0.01698953346580035, 27.6
w, 2461705.94091167, 22.88671400154464, 0.017401316978975206, 27.6
w, 2461705.9513283367, 22.86544874393226, 0.01723173735795226, 27.6
w, 2461705.9617450032, 22.862990162974075, 0.017212238308993284, 27.6
w, 2461705.9721616697, 22.855918709789403, 0.017156277401080288, 27.6
w, 2461705.9825783363, 22.835774603115347, 0.01699785962825351, 27.6
w, 2461705.992995003, 22.838438987776996, 0.017018728708707548, 27.6
w, 2461706.0034116693, 22.82518197075721, 0.016915144491995743, 27.6
w, 2461706.013828336, 22.8758912379398, 0.017314803426005956, 27.6
w, 2461706.0242450023, 22.84405556891901, 0.01706280515951958, 27.6
w, 2461706.034661669, 22.868187046026264, 0.017253480883772813, 27.6
w, 2461706.0450783353, 22.849701356136094, 0.01710722585185053, 27.6
w, 2461706.055495002, 22.895675506779924, 0.01747327931022222, 27.6
w, 2461706.0659116684, 22.89792748830754, 0.017491409825408623, 27.6
w, 2461706.076328335, 22.84191249157923, 0.017045973781652908, 27.6
w, 2461706.0867450014, 22.85185987812887, 0.01712423950682805, 27.6
w, 2461706.097161668, 22.890345696854528, 0.017430444292314263, 27.6
w, 2461706.1075783344, 22.832320649226872, 0.01697084424652818, 27.6
w, 2461706.117995001, 22.839506575084997, 0.017027097889793053, 27.6
w, 2461706.1284116674, 22.88365048835341, 0.017376784510926845, 27.6
w, 2461706.138828334, 22.8591767353542, 0.01718203759186643, 27.6
w, 2461706.1492450004, 22.846471598063534, 0.017081800186297718, 27.6
w, 2461706.159661667, 22.857818036384803, 0.01717129008497142, 27.6
w, 2461706.1700783335, 22.88504192287008, 0.017387922762510218, 27.6
w, 2461706.180495, 22.89090549898333, 0.01743493841235602, 27.6
w, 2461706.1909116665, 22.86162668646089, 0.017201434065690913, 27.6
w, 2461706.201328333, 22.885877640323603, 0.01739461600305933, 27.6
w, 2461706.2117449995, 22.850510299080327, 0.017113600028008578, 27.6
w, 2461706.222161666, 22.852670431510866, 0.017130632726952536, 27.6
w, 2461706.2325783325, 22.830200587621334, 0.016954283282108816, 27.6
w, 2461706.242994999, 22.860537136740998, 0.017192805304643476, 27.6
w, 2461706.2534116656, 22.85158982808277, 0.017122110023575794, 27.6
w, 2461706.263828332, 22.88615635581859, 0.017396848801477238, 27.6
w, 2461706.2742449986, 22.862444566879798, 0.017207914169166477, 27.6
w, 2461706.284661665, 22.877825858136866, 0.017330236500182315, 27.6
w, 2461706.2950783316, 22.86162668646089, 0.017201434065690913, 27.6
w, 2461706.305494998, 22.855918709789403, 0.017156277401080288, 27.6
w, 2461706.3159116646, 22.842983501485815, 0.0170543832413562, 27.6
w, 2461706.326328331, 22.85456407928959, 0.017145578131314333, 27.6
w, 2461706.3367449977, 22.829142107201395, 0.016946020960330564, 27.6
w, 2461706.347161664, 22.864901911281688, 0.01722739850924746, 27.6
w, 2461706.3575783307, 22.843251419119436, 0.01705648755171542, 27.6
w, 2461706.367994997, 22.878102514070267, 0.017332444595559843, 27.6
w, 2461706.3784116637, 22.832320649226872, 0.01697084424652818, 27.6
w, 2461706.38882833, 22.871207176498682, 0.01727749409077809, 27.6
w, 2461706.3992449967, 22.846202884733426, 0.017079686494501433, 27.6
w, 2461706.409661663, 22.86135419650972, 0.017199275657492987, 27.6
w, 2461706.4200783297, 22.852940750497638, 0.017132765392099545, 27.6
w, 2461706.4304949963, 22.863809071526855, 0.017218730635234974, 27.6
w, 2461706.4409116628, 22.865722263572135, 0.0172339080120338, 27.6
w, 2461706.4513283293, 22.863263063869002, 0.017214401601694466, 27.6
w, 2461706.461744996, 22.852670431510866, 0.017130632726952536, 27.6
w, 2461706.4721616623, 22.864901911281688, 0.01722739850924746, 27.6
w, 2461706.482578329, 22.889786183209186, 0.01742595364576484, 27.6
w, 2461706.4929949953, 22.817304769059813, 0.016853894522028418, 27.6
w, 2461706.503411662, 22.87451147386447, 0.01730380501072734, 27.6
w, 2461706.5138283283, 22.87065743663643, 0.017273120595178146, 27.6
w, 2461706.524244995, 22.83977363601483, 0.017029192114988816, 27.6
w, 2461706.5346616614, 22.891465589893226, 0.017439436010370308, 27.6
w, 2461706.545078328, 22.849162395487273, 0.01710298035585468, 27.6
w, 2461706.5554949944, 22.876996313052764, 0.017323617274083002, 27.6
w, 2461706.565911661, 22.827820456149873, 0.016935710024809265, 27.6
w, 2461706.5763283274, 22.88170547095972, 0.017361226857161665, 27.6
w, 2461706.586744994, 22.858904859503337, 0.017179886476040556, 27.6
w, 2461706.5971616604, 22.85131984518824, 0.017119981334561097, 27.6
w, 2461706.607578327, 22.83790558751829, 0.017014548743347017, 27.6
w, 2461706.6179949935, 22.881150391088344, 0.017356789482812593, 27.6
w, 2461706.62841166, 22.863536033375095, 0.017216565710270706, 27.6
w, 2461706.6388283265, 22.86162668646089, 0.017201434065690913, 27.6
w, 2461706.649244993, 22.868735536164102, 0.017257839474440748, 27.6
w, 2461706.6596616595, 22.833647793023406, 0.016981219526733468, 27.6
w, 2461706.670078326, 22.84432375126069, 0.01706491258930092, 27.6
w, 2461706.6804949925, 22.865722263572135, 0.0172339080120338, 27.6
w, 2461706.690911659, 22.85564764844615, 0.017154135944740287, 27.6
w, 2461706.7013283256, 22.853211136803296, 0.01713489885395852, 27.6
w, 2461706.711744992, 22.87561514481568, 0.017312602065190245, 27.6
w, 2461706.7221616586, 22.860537136740998, 0.017192805304643476, 27.6
w, 2461706.732578325, 22.840842537114952, 0.01703757674972383, 27.6
w, 2461706.7429949916, 22.844591999861127, 0.017067020800142156, 27.6
w, 2461706.753411658, 22.862717330655826, 0.017210075831654643, 27.6
w, 2461706.7638283246, 22.855918709789403, 0.017156277401080288, 27.6
w, 2461706.774244991, 22.84271564994757, 0.01705227970965022, 27.6
w, 2461706.7846616576, 22.881983117350376, 0.017363446820965526, 27.6
w, 2461706.795078324, 22.852400179809468, 0.017128500858021756, 27.6
w, 2461706.8054949907, 22.847547116927863, 0.017090262807667133, 27.6
w, 2461706.815911657, 22.858904859503337, 0.017179886476040556, 27.6
w, 2461706.8263283237, 22.85863305171502, 0.01717773616794326, 27.6
w, 2461706.83674499, 22.874787286441784, 0.017306003017088796, 27.6
w, 2461706.8471616567, 22.864082178358824, 0.017220896377100683, 27.6
w, 2461706.857578323, 22.868735536164102, 0.017257839474440748, 27.6
w, 2461706.8679949897, 22.876167401289823, 0.017317005626768564, 27.6
w, 2461706.8784116562, 22.873960058817193, 0.017299411509320812, 27.6
w, 2461706.8888283228, 22.839506575084997, 0.017027097889793053, 27.6
w, 2461706.8992449893, 22.878379240516207, 0.017334653535171895, 27.6
w, 2461706.909661656, 22.84512869596932, 0.017071239566935088, 27.6
w, 2461706.9200783223, 22.87533912188175, 0.017310401543787622, 27.6
w, 2461706.930494989, 22.87948685214479, 0.017343497746734632, 27.6
w, 2461706.9409116553, 22.845665657505858, 0.01707546146376406, 27.6
w, 2461706.951328322, 22.878102514070267, 0.017332444595559843, 27.6
w, 2461706.9617449883, 22.845934237891832, 0.01707757358715191, 27.6
w, 2461706.972161655, 22.84512869596932, 0.017071239566935088, 27.6
w, 2461706.9825783214, 22.86544874393226, 0.01723173735795226, 27.6
w, 2461706.992994988, 22.85185987812887, 0.01712423950682805, 27.6
w, 2461707.0034116544, 22.861081774928874, 0.017197118061591944, 27.6
w, 2461707.013828321, 22.867364830004572, 0.017246949185305244, 27.6
w, 2461707.0242449874, 22.85185987812887, 0.01712423950682805, 27.6
w, 2461707.034661654, 22.84808527614818, 0.017094498837675838, 27.6
w, 2461707.0450783204, 22.85456407928959, 0.017145578131314333, 27.6
w, 2461707.055494987, 22.856732300089565, 0.01716270658526739, 27.6
w, 2461707.0659116535, 22.84004076265039, 0.01703128711310402, 27.6
w, 2461707.07632832, 22.838438987776996, 0.017018728708707548, 27.6
w, 2461707.0867449865, 22.863809071526855, 0.017218730635234974, 27.6
w, 2461707.097161653, 22.86928430352719, 0.01726220136999237, 27.6
w, 2461707.1075783195, 22.87671993881053, 0.017321412550272097, 27.6
w, 2461707.117994986, 22.89090549898333, 0.01743493841235602, 27.6
w, 2461707.1284116525, 22.84137738254683, 0.017041773714130324, 27.6
w, 2461707.138828319, 22.848893015457417, 0.01710085879281782, 27.6
w, 2461707.1492449855, 22.84432375126069, 0.01706491258930092, 27.6
w, 2461707.159661652, 22.867638832833723, 0.017249125593817326, 27.6
w, 2461707.1700783186, 22.85863305171502, 0.01717773616794326, 27.6
w, 2461707.180494985, 22.848623702246375, 0.017098738019101868, 27.6
w, 2461707.1909116516, 22.87533912188175, 0.017310401543787622, 27.6
w, 2461707.201328318, 22.827028237067108, 0.016929532490398087, 27.6
w, 2461707.2117449846, 22.86599585213469, 0.017236079486623413, 27.6
w, 2461707.222161651, 22.84164490409673, 0.017043873359763144, 27.6
w, 2461707.2325783176, 22.86162668646089, 0.017201434065690913, 27.6
w, 2461707.242994984, 22.862990162974075, 0.017212238308993284, 27.6
w, 2461707.2534116507, 22.85944867930171, 0.017184189515926703, 27.6
w, 2461707.263828317, 22.84405556891901, 0.01706280515951958, 27.6
w, 2461707.2742449837, 22.861899244816726, 0.017203593286695556, 27.6
w, 2461707.28466165, 22.85429335588593, 0.01714344067844418, 27.6
w, 2461707.2950783167, 22.86217187161157, 0.01720575332101717, 27.6
w, 2461707.305494983, 22.869009885174975, 0.017260020008845106, 27.6
w, 2461707.3159116497, 22.87175719485126, 0.01728187091012399, 27.6
w, 2461707.3263283162, 22.870932271773896, 0.01727530692777284, 27.6
w, 2461707.3367449827, 22.857546500506242, 0.017169143002739213, 27.6
w, 2461707.3471616493, 22.868735536164102, 0.017257839474440748, 27.6
w, 2461707.357578316, 22.85131984518824, 0.017119981334561097, 27.6
w, 2461707.3679949823, 22.877272757664, 0.0173258228399808, 27.6
w, 2461707.378411649, 22.833913416561064, 0.01698329686719347, 27.6
w, 2461707.3888283153, 22.850510299080327, 0.017113600028008578, 27.6
w, 2461707.399244982, 22.861081774928874, 0.017197118061591944, 27.6
w, 2461707.4096616483, 22.85456407928959, 0.017145578131314333, 27.6
w, 2461707.420078315, 22.86544874393226, 0.01723173735795226, 27.6
w, 2461707.4304949814, 22.83897265021328, 0.017022911756259647, 27.6
w, 2461707.440911648, 22.84512869596932, 0.017071239566935088, 27.6
w, 2461707.4513283144, 22.833382234454206, 0.016979142948367196, 27.6
w, 2461707.461744981, 22.853752111505447, 0.017139168169797526, 27.6
w, 2461707.4721616474, 22.85510572869207, 0.017149855436640028, 27.6
w, 2461707.482578314, 22.849970936821467, 0.017109349785790286, 27.6
w, 2461707.4929949804, 22.85727503252014, 0.01716699672571317, 27.6
w, 2461707.503411647, 22.87175719485126, 0.01728187091012399, 27.6
w, 2461707.5138283134, 22.859720691379987, 0.017186342248727622, 27.6
w, 2461707.52424498, 22.880318303012295, 0.017350139796284338, 27.6
w, 2461707.5346616465, 22.877549272680078, 0.017328029248501686, 27.6
w, 2461707.545078313, 22.84727813731426, 0.017088145973224427, 27.6
w, 2461707.5554949795, 22.866269509654668, 0.01723825178223814, 27.6
w, 2461707.565911646, 22.839506575084997, 0.017027097889793053, 27.6
w, 2461707.5763283125, 22.88337241530675, 0.017374559428068516, 27.6
w, 2461707.586744979, 22.85429335588593, 0.01714344067844418, 27.6
w, 2461707.5971616455, 22.862717330655826, 0.017210075831654643, 27.6
w, 2461707.607578312, 22.864355353905555, 0.01722306293638171, 27.6
w, 2461707.6179949786, 22.881427895551138, 0.017359007744625322, 27.6
w, 2461707.628411645, 22.889506534474926, 0.017423709623651903, 27.6
w, 2461707.6388283116, 22.848354455821, 0.017096618034217508, 27.6
w, 2461707.649244978, 22.8591767353542, 0.01718203759186643, 27.6
w, 2461707.6596616446, 22.862717330655826, 0.017210075831654643, 27.6
w, 2461707.670078311, 22.844591999861127, 0.017067020800142156, 27.6
w, 2461707.6804949776, 22.84244786447211, 0.017050176956117397, 27.6
w, 2461707.690911644, 22.85564764844615, 0.017154135944740287, 27.6
w, 2461707.7013283106, 22.835242509889916, 0.016993695017232226, 27.6
w, 2461707.711744977, 22.85158982808277, 0.017122110023575794, 27.6
w, 2461707.7221616437, 22.85078008072037, 0.01711572633727043, 27.6
w, 2461707.73257831, 22.853752111505447, 0.017139168169797526, 27.6
w, 2461707.7429949767, 22.849431842369103, 0.017105102708702195, 27.6
w, 2461707.753411643, 22.860264920065447, 0.017190650142578645, 27.6
w, 2461707.7638283097, 22.86080942168406, 0.017194961277478417, 27.6
w, 2461707.774244976, 22.855918709789403, 0.017156277401080288, 27.6
w, 2461707.7846616427, 22.859992771623176, 0.017188495790775894, 27.6
w, 2461707.7950783093, 22.861081774928874, 0.017197118061591944, 27.6
w, 2461707.8054949758, 22.85131984518824, 0.017119981334561097, 27.6
w, 2461707.8159116423, 22.850510299080327, 0.017113600028008578, 27.6
w, 2461707.826328309, 22.87644363490148, 0.01731920866801236, 27.6
w, 2461707.8367449753, 22.833382234454206, 0.016979142948367196, 27.6
w, 2461707.847161642, 22.852670431510866, 0.017130632726952536, 27.6
w, 2461707.8575783083, 22.873133460981485, 0.017292827527537406, 27.6
w, 2461707.867994975, 22.848354455821, 0.017096618034217508, 27.6
w, 2461707.8784116413, 22.860537136740998, 0.017192805304643476, 27.6
w, 2461707.888828308, 22.858361311955182, 0.01717558666706918, 27.6
w, 2461707.8992449744, 22.881983117350376, 0.017363446820965526, 27.6
w, 2461707.909661641, 22.864901911281688, 0.01722739850924746, 27.6
w, 2461707.9200783074, 22.84808527614818, 0.017094498837675838, 27.6
w, 2461707.930494974, 22.80870534938847, 0.016787282066725535, 27.6
w, 2461707.9409116404, 22.859992771623176, 0.017188495790775894, 27.6
w, 2461707.951328307, 22.863536033375095, 0.017216565710270706, 27.6
w, 2461707.9617449734, 22.88532042388604, 0.017390152984126845, 27.6
w, 2461707.97216164, 22.837372449179682, 0.017010371856394833, 27.6
w, 2461707.9825783065, 22.904144630882353, 0.017541561240226204, 27.6
w, 2461707.992994973, 22.84512869596932, 0.017071239566935088, 27.6
w, 2461708.0034116395, 22.900184150496422, 0.017509596895385806, 27.6
w, 2461708.013828306, 22.860537136740998, 0.017192805304643476, 27.6
w, 2461708.0242449725, 22.872858068156987, 0.017290634536909412, 27.6
w, 2461708.034661639, 22.858089640189785, 0.0171734379729134, 27.6
w, 2461708.0450783055, 22.837372449179682, 0.017010371856394833, 27.6
w, 2461708.055494972, 22.87948685214479, 0.017343497746734632, 27.6
w, 2461708.0659116386, 22.867364830004572, 0.017246949185305244, 27.6
w, 2461708.076328305, 22.84405556891901, 0.01706280515951958, 27.6
w, 2461708.0867449716, 22.86928430352719, 0.01726220136999237, 27.6
w, 2461708.097161638, 22.84004076265039, 0.01703128711310402, 27.6
w, 2461708.1075783046, 22.856189838821845, 0.01715841965961409, 27.6
w, 2461708.117994971, 22.85700363239255, 0.01716485125339014, 27.6
w, 2461708.1284116376, 22.85727503252014, 0.01716699672571317, 27.6
w, 2461708.138828304, 22.848623702246375, 0.017098738019101868, 27.6
w, 2461708.1492449706, 22.845665657505858, 0.01707546146376406, 27.6
w, 2461708.159661637, 22.86135419650972, 0.017199275657492987, 27.6
w, 2461708.1700783037, 22.84512869596932, 0.017071239566935088, 27.6
w, 2461708.18049497, 22.845397143542638, 0.017073350123853206, 27.6
w, 2461708.1909116367, 22.85185987812887, 0.01712423950682805, 27.6
w, 2461708.201328303, 22.850510299080327, 0.017113600028008578, 27.6
w, 2461708.2117449697, 22.840307955024016, 0.01703338288461421, 27.6
w, 2461708.222161636, 22.87533912188175, 0.017310401543787622, 27.6
w, 2461708.2325783027, 22.84244786447211, 0.017050176956117397, 27.6
w, 2461708.2429949692, 22.874235731334796, 0.017301607841648494, 27.6
w, 2461708.2534116358, 22.872032308549617, 0.01728406056751765, 27.6
w, 2461708.2638283023, 22.875063169102337, 0.017308201861264763, 27.6
w, 2461708.274244969, 22.866543236166837, 0.017240424899395493, 27.6
w, 2461708.2846616353, 22.87340892367604, 0.017295021352795523, 27.6
w, 2461708.295078302, 22.860264920065447, 0.017190650142578645, 27.6
w, 2461708.3054949683, 22.85863305171502, 0.01717773616794326, 27.6
w, 2461708.315911635, 22.836040747547308, 0.016999943082282077, 27.6
w, 2461708.3263283013, 22.856732300089565, 0.01716270658526739, 27.6
w, 2461708.336744968, 22.85185987812887, 0.01712423950682805, 27.6
w, 2461708.3471616344, 22.84727813731426, 0.017088145973224427, 27.6
w, 2461708.357578301, 22.869009885174975, 0.017260020008845106, 27.6
w, 2461708.3679949674, 22.860264920065447, 0.017190650142578645, 27.6
w, 2461708.378411634, 22.856461035577283, 0.017160562720842657, 27.6
w, 2461708.3888283004, 22.836839572504072, 0.01700619804407427, 27.6
w, 2461708.399244967, 22.838172254891546, 0.01701663834098994, 27.6
w, 2461708.4096616334, 22.856189838821845, 0.01715841965961409, 27.6
w, 2461708.4200783, 22.828877648253613, 0.016943957266605518, 27.6
w, 2461708.4304949665, 22.836839572504072, 0.01700619804407427, 27.6
w, 2461708.440911633, 22.86681703170599, 0.017242598838613444, 27.6
w, 2461708.4513282995, 22.88838865926188, 0.017414742196591813, 27.6
w, 2461708.461744966, 22.859992771623176, 0.017188495790775894, 27.6
w, 2461708.4721616325, 22.853481590461378, 0.017137033113025644, 27.6
w, 2461708.482578299, 22.866543236166837, 0.017240424899395493, 27.6
w, 2461708.4929949655, 22.83258594823974, 0.01697291778117414, 27.6
w, 2461708.503411632, 22.872032308549617, 0.01728406056751765, 27.6
w, 2461708.5138282985, 22.86162668646089, 0.017201434065690913, 27.6
w, 2461708.524244965, 22.890345696854528, 0.017430444292314263, 27.6
w, 2461708.5346616316, 22.884206848193795, 0.017381237242456927, 27.6
w, 2461708.545078298, 22.852400179809468, 0.017128500858021756, 27.6
w, 2461708.5554949646, 22.85863305171502, 0.01717773616794326, 27.6
w, 2461708.565911631, 22.828613253705914, 0.016941894326649425, 27.6
w, 2461708.5763282976, 22.878102514070267, 0.017332444595559843, 27.6
w, 2461708.586744964, 22.84218014502685, 0.01704807498027804, 27.6
w, 2461708.5971616306, 22.845665657505858, 0.01707546146376406, 27.6
w, 2461708.607578297, 22.857818036384803, 0.01717129008497142, 27.6
w, 2461708.6179949637, 22.874235731334796, 0.017301607841648494, 27.6
w, 2461708.62841163, 22.822549881699043, 0.016894653697687653, 27.6
w, 2461708.6388282967, 22.849162395487273, 0.01710298035585468, 27.6
w, 2461708.649244963, 22.870932271773896, 0.01727530692777284, 27.6
w, 2461708.6596616297, 22.862990162974075, 0.017212238308993284, 27.6
w, 2461708.670078296, 22.856461035577283, 0.017160562720842657, 27.6
w, 2461708.6804949627, 22.86080942168406, 0.017194961277478417, 27.6
w, 2461708.6909116292, 22.852670431510866, 0.017130632726952536, 27.6
w, 2461708.7013282957, 22.862444566879798, 0.017207914169166477, 27.6
w, 2461708.7117449623, 22.868187046026264, 0.017253480883772813, 27.6
w, 2461708.722161629, 22.82465504223206, 0.016911040368559862, 27.6
w, 2461708.7325782953, 22.89006590399001, 0.017428198535132704, 27.6
w, 2461708.742994962, 22.83897265021328, 0.017022911756259647, 27.6
w, 2461708.7534116283, 22.853211136803296, 0.01713489885395852, 27.6
w, 2461708.763828295, 22.89006590399001, 0.017428198535132704, 27.6
w, 2461708.7742449613, 22.86599585213469, 0.017236079486623413, 27.6
w, 2461708.784661628, 22.856461035577283, 0.017160562720842657, 27.6
w, 2461708.7950782944, 22.865722263572135, 0.0172339080120338, 27.6
w, 2461708.805494961, 22.85483487021374, 0.01714771638388002, 27.6
w, 2461708.8159116274, 22.846202884733426, 0.017079686494501433, 27.6
w, 2461708.826328294, 22.866543236166837, 0.017240424899395493, 27.6
w, 2461708.8367449604, 22.859720691379987, 0.017186342248727622, 27.6
w, 2461708.847161627, 22.88532042388604, 0.017390152984126845, 27.6
w, 2461708.8575782934, 22.83790558751829, 0.017014548743347017, 27.6
w, 2461708.86799496, 22.88170547095972, 0.017361226857161665, 27.6
w, 2461708.8784116264, 22.871482150846045, 0.017279682084719715, 27.6
w, 2461708.888828293, 22.850240584458458, 0.017111474511012487, 27.6
w, 2461708.8992449595, 22.860537136740998, 0.017192805304643476, 27.6
w, 2461708.909661626, 22.832320649226872, 0.01697084424652818, 27.6
w, 2461708.9200782925, 22.849162395487273, 0.01710298035585468, 27.6
w, 2461708.930494959, 22.862717330655826, 0.017210075831654643, 27.6
w, 2461708.9409116255, 22.816781648739042, 0.016849834809932417, 27.6
w, 2461708.951328292, 22.838438987776996, 0.017018728708707548, 27.6
w, 2461708.9617449585, 22.85429335588593, 0.01714344067844418, 27.6
w, 2461708.972161625, 22.867638832833723, 0.017249125593817326, 27.6
w, 2461708.9825782916, 22.85131984518824, 0.017119981334561097, 27.6
w, 2461708.992994958, 22.850240584458458, 0.017111474511012487, 27.6
w, 2461709.0034116246, 22.87976393169325, 0.017345710915600495, 27.6
w, 2461709.013828291, 22.828877648253613, 0.016943957266605518, 27.6
w, 2461709.0242449576, 22.88337241530675, 0.017374559428068516, 27.6
w, 2461709.034661624, 22.85429335588593, 0.01714344067844418, 27.6
w, 2461709.0450782906, 22.88309441346046, 0.01737233519975138, 27.6
w, 2461709.055494957, 22.852940750497638, 0.017132765392099545, 27.6
w, 2461709.0659116236, 22.869009885174975, 0.017260020008845106, 27.6
w, 2461709.07632829, 22.86080942168406, 0.017194961277478417, 27.6
w, 2461709.0867449567, 22.86162668646089, 0.017201434065690913, 27.6
w, 2461709.097161623, 22.88365048835341, 0.017376784510926845, 27.6
w, 2461709.1075782897, 22.843251419119436, 0.01705648755171542, 27.6
w, 2461709.117994956, 22.870932271773896, 0.01727530692777284, 27.6
w, 2461709.1284116227, 22.85158982808277, 0.017122110023575794, 27.6
w, 2461709.138828289, 22.846740377915076, 0.017083914663026282, 27.6
w, 2461709.1492449557, 22.868735536164102, 0.017257839474440748, 27.6
w, 2461709.1596616223, 22.852940750497638, 0.017132765392099545, 27.6
w, 2461709.1700782888, 22.88309441346046, 0.01737233519975138, 27.6
w, 2461709.1804949553, 22.861899244816726, 0.017203593286695556, 27.6
w, 2461709.190911622, 22.876167401289823, 0.017317005626768564, 27.6
w, 2461709.2013282883, 22.872858068156987, 0.017290634536909412, 27.6
w, 2461709.211744955, 22.83790558751829, 0.017014548743347017, 27.6
w, 2461709.2221616213, 22.88309441346046, 0.01737233519975138, 27.6
w, 2461709.232578288, 22.87038267105107, 0.017270935092468673, 27.6
w, 2461709.2429949543, 22.85863305171502, 0.01717773616794326, 27.6
w, 2461709.253411621, 22.85727503252014, 0.01716699672571317, 27.6
w, 2461709.2638282874, 22.850510299080327, 0.017113600028008578, 27.6
w, 2461709.274244954, 22.829671218422764, 0.016950150610924416, 27.6
w, 2461709.2846616204, 22.85727503252014, 0.01716699672571317, 27.6
w, 2461709.295078287, 22.860537136740998, 0.017192805304643476, 27.6
w, 2461709.3054949534, 22.868735536164102, 0.017257839474440748, 27.6
w, 2461709.31591162, 22.86517529318034, 0.017229567523862194, 27.6
w, 2461709.3263282864, 22.848623702246375, 0.017098738019101868, 27.6
w, 2461709.336744953, 22.849431842369103, 0.017105102708702195, 27.6
w, 2461709.3471616195, 22.84808527614818, 0.017094498837675838, 27.6
w, 2461709.357578286, 22.87561514481568, 0.017312602065190245, 27.6
w, 2461709.3679949525, 22.870932271773896, 0.01727530692777284, 27.6
w, 2461709.378411619, 22.847009224320995, 0.017086029925173066, 27.6
w, 2461709.3888282855, 22.85863305171502, 0.01717773616794326, 27.6
w, 2461709.399244952, 22.856732300089565, 0.01716270658526739, 27.6
w, 2461709.4096616185, 22.86217187161157, 0.01720575332101717, 27.6
w, 2461709.420078285, 22.837372449179682, 0.017010371856394833, 27.6
w, 2461709.4304949515, 22.81913767759431, 0.016868126656979524, 27.6
