2457269.24643064,19.57,0.0595148029482273
2457453.00287007,19.53,0.0580931599015801
2457453.17904174,19.54,0.0584453548783867
2457486.91226615,19.61,0.0609712361311919
2457486.9862872,19.55,0.0587996850687348
2457502.41954669,19.61,0.0609712361311919
2457692.19344684,19.55,0.0587996850687348
2457692.26744503,19.57,0.0595148029482273
2457692.44357551,19.58,0.0598756167631327
2457692.51757369,19.67,0.0632229854806187
2457782.24463266,19.6,0.0606038200527067
2457782.49480669,19.57,0.0595148029482273
2457791.74986902,19.6,0.0606038200527067
2457792.07404934,19.6,0.0606038200527067
2457828.6100486,19.52,0.0577430872713985
2457970.59531443,19.55,0.0587996850687348
2457986.34933884,19.52,0.0577430872713985
2457986.42334432,19.57,0.0595148029482273
2458020.89843546,19.58,0.0598756167631327
2458154.59562769,19.6,0.0606038200527067
2458154.66964142,19.62,0.0613408797025089
2458204.33615235,19.57,0.0595148029482273
2458344.64019215,19.45,0.055350939910238
2458344.71419845,19.56,0.0591561634175474
2458367.13795573,19.5,0.0570492579704633
2458396.62146296,19.53,0.0580931599015801
2458528.89260229,19.59,0.0602386180440565
2458528.96660556,19.54,0.0584453548783867
2458552.89045907,19.49,0.0567054759516944
2458714.85090977,19.58,0.0598756167631327
2458714.92490391,19.58,0.0598756167631327
2458740.21007795,19.56,0.0591561634175474
2458900.3786308,19.53,0.0580931599015801
2458927.10231908,19.55,0.0587996850687348
2458927.17633798,19.53,0.0580931599015801
2458951.39140372,19.54,0.0584453548783867
2459076.13924199,19.45,0.055350939910238
2459076.21324817,19.48,0.0563637655825955
2459098.96009999,19.49,0.0567054759516944
2459260.21568911,19.21,0.0478767872964371
2459260.39185511,19.23,0.0484590616159053
2459284.88911703,19.03,0.0429412814033397
2459311.1350322,17.49,0.0169287542303659
2459311.20905306,17.49,0.0169287542303659
2459451.43593493,19.06,0.0437270319665597
2459479.17372111,19.09,0.044527160394795
2459503.16669126,19.16,0.046451527522275
2459503.24067897,19.2,0.0475882790988817
2459635.44048755,19.49,0.0567054759516944
2459664.68031238,19.52,0.0577430872713985
2459664.75432049,19.45,0.055350939910238
2459686.00753382,19.5,0.0570492579704633
2459686.18371585,19.52,0.0577430872713985
2459826.9831554,19.51,0.057395124198463
2459827.05714757,19.53,0.0580931599015801
2459877.46158465,19.51,0.057395124198463
2459877.53558324,19.54,0.0584453548783867
2460045.22266296,19.56,0.0591561634175474
2460045.29668415,19.57,0.0595148029482273
2460059.80389714,19.58,0.0598756167631327
2460059.98009219,19.54,0.0584453548783867
