2457269.2454256364 19.57 0.05951480294822734
2457453.0018564234 19.53 0.05809315990158009
2457453.1780291074 19.54 0.05844535487838665
2457486.9112558146 19.61 0.060971236131191923
2457486.9852706585 19.55 0.05879968506873479
2457502.4185318337 19.61 0.060971236131191923
2457692.192427494 19.55 0.05879968506873479
2457692.266431044 19.57 0.05951480294822734
2457692.442565696 19.58 0.05987561676313274
2457692.5165592376 19.67 0.06322298548061869
2457782.2436086964 19.6 0.060603820052706724
2457782.493777543 19.57 0.05951480294822734
2457791.7488446194 19.6 0.060603820052706724
2457792.0730251186 19.6 0.060603820052706724
2457828.609016239 19.52 0.057743087271398534
2457970.594287664 19.55 0.05879968506873479
2457986.3483060286 19.52 0.057743087271398534
2457986.4223168795 19.57 0.05951480294822734
2458020.8974078223 19.58 0.05987561676313274
2458154.5945947953 19.6 0.060603820052706724
2458154.6686123163 19.62 0.06134087970250889
2458204.3351212717 19.57 0.05951480294822734
2458344.6391515494 19.45 0.05535093991023803
2458344.7131632194 19.56 0.059156163417547425
2458367.136922784 19.5 0.05704925797046327
2458396.6204247004 19.53 0.05809315990158009
2458528.8915629215 19.59 0.06023861804405654
2458528.9655615576 19.54 0.05844535487838665
2458552.889416784 19.49 0.05670547595169443
2458714.8498684387 19.58 0.05987561676313274
2458714.9238595245 19.58 0.05987561676313274
2458740.209039138 19.56 0.059156163417547425
2458900.3775845487 19.53 0.05809315990158009
2458927.1012737523 19.55 0.05879968506873479
2458927.1752964463 19.53 0.05809315990158009
2458951.3903602064 19.54 0.05844535487838665
2459076.138192271 19.45 0.05535093991023803
2459076.212203826 19.48 0.05636376558259549
2459098.959051355 19.49 0.05670547595169443
2459260.214636552 19.21 0.04787678729643708
2459260.3908035643 19.23 0.04845906161590531
2459284.888070706 19.03 0.042941281403339714
2459311.1339800586 17.49 0.01692875423036591
2459311.208004719 17.49 0.01692875423036591
2459451.4348769067 19.06 0.043727031966559665
2459479.1726672463 19.09 0.04452716039479499
2459503.165638353 19.16 0.046451527522275014
2459503.2396230097 19.2 0.04758827909888171
2459635.439434899 19.49 0.05670547595169443
2459664.6792588434 19.52 0.057743087271398534
2459664.753262327 19.45 0.05535093991023803
2459686.00647557 19.5 0.05704925797046327
2459686.182658622 19.52 0.057743087271398534
2459826.982094637 19.51 0.05739512419846302
2459827.056083744 19.53 0.05809315990158009
2459877.460525676 19.51 0.05739512419846302
2459877.534519636 19.54 0.05844535487838665
2460045.2216035994 19.56 0.059156163417547425
2460045.2956185783 19.57 0.05951480294822734
2460059.80283865 19.58 0.05987561676313274
2460059.9790331363 19.54 0.05844535487838665
