2458246.91617842,20.0845222,0.139318511
2458247.9375564,19.9733791,0.132299125
2458256.98046109,20.0491257,0.137130678
2458273.89122958,19.9748402,0.132393882
2458284.81587973,19.6181393,0.108857952
2458336.71510262,19.8614616,0.124933682
2458338.69562008,19.7988319,0.120765254
2458348.70444927,20.0071011,0.13447161
2458593.93608654,19.6857548,0.113271579
2458607.98035119,19.7960415,0.120579451
2458608.97979205,19.7166214,0.115306735
2458636.83591882,19.4923477,0.10087131
2458636.83637027,19.6040668,0.107948631
2458636.83682161,19.6211205,0.109051049
2458636.83727305,19.9147091,0.128459916
2458636.8377245,19.5642185,0.105394006
2458636.83817594,19.5659409,0.105503775
2458636.83862738,19.4777946,0.0999701172
2458636.83907883,19.7201405,0.115539417
2458636.83953027,19.5931206,0.107243858
2458636.83998171,19.6648331,0.111898772
2458636.84043315,19.7594624,0.11814633
2458636.8408845,19.6653881,0.111935049
2458636.84133594,19.8756809,0.125877902
2458636.84178738,19.8022766,0.12099465
2458636.84222722,19.7573242,0.118004277
2458636.84269027,19.6619053,0.111707099
2458636.84314171,19.7145214,0.115167931
2458636.84359316,19.5679646,0.105632871
2458636.8440446,19.7348824,0.116515286
2458636.84449604,19.7871857,0.119990021
2458636.84493588,19.7285805,0.116097897
2458636.84538732,19.6318245,0.109745555
2458636.84585027,19.5886669,0.106957726
2458636.84629011,19.6780014,0.112762131
2458636.84675316,19.7485504,0.117421731
2458636.8472046,19.5826569,0.106572211
2458636.84765604,19.7362347,0.116604939
2458636.84810749,19.7217541,0.115646154
2458636.84855893,19.6290321,0.109564215
2458636.84946172,19.6692123,0.112185575
2458636.84991316,19.7087975,0.114789903
2458636.8503646,19.6563225,0.111342035
2458636.85081604,19.5434494,0.104075283
2458636.85126749,19.4478912,0.0981348604
2458636.85171893,19.8053551,0.121199608
2458636.85217037,19.4744987,0.0997667089
2458636.85262182,19.5256176,0.102950439
2458636.85307316,19.5514793,0.104584061
2458636.8535246,19.5603676,0.105148815
2458636.85397604,19.7576218,0.118024066
2458636.85442749,19.6731701,0.112445079
2458636.85487893,19.6837025,0.113136694
2458636.85533037,19.4908066,0.100775607
2458636.85578182,19.6675911,0.112079352
2458636.85623326,19.5093594,0.101931185
2458636.8566847,19.7188015,0.115450889
2458636.85713604,19.6080971,0.108208701
2458636.85758749,19.6273155,0.109452784
2458636.85803893,19.6246109,0.109277301
2458636.85850198,19.6248856,0.1092951
2458636.85895342,19.8778229,0.126020014
2458636.85939326,19.6080761,0.108207405
2458636.8598447,19.6570759,0.111391291
2458636.86030765,19.7252941,0.11588034
2458636.86074759,19.5960083,0.107429549
2458636.86119894,19.7801723,0.119523257
2458636.86165038,19.5578671,0.104989745
2458636.86210182,19.7594566,0.118145943
2458636.86255326,19.6657619,0.111959562
2458636.86300471,19.6012707,0.107768424
2458636.86345615,19.6958294,0.113934636
2458636.86390759,19.6665115,0.112008668
2458636.86435904,19.7520199,0.117651999
2458636.86481048,19.5957451,0.107412681
2458636.86526182,19.5612621,0.105205722
2458636.86571326,19.6514053,0.111020848
2458636.86616471,19.5934639,0.107265919
2458636.86661615,19.716814,0.115319505
2458636.86706759,19.736105,0.116596341
2458636.86751904,19.6341324,0.109895535
2458636.86797048,19.7146416,0.115175866
2458636.86842192,19.6090374,0.108269431
2458636.86887336,19.638485,0.110178635
2458636.86932471,19.6301994,0.10964001
2458636.86977615,19.916851,0.128601119
2458636.87022759,19.6817741,0.113009959
2458636.87067904,19.637989,0.110146359
2458636.87113048,19.561882,0.105245188
2458636.87158192,19.8163776,0.121933699
2458636.87203337,19.7317009,0.116304584
2458636.87294775,19.697485,0.114043735
2458636.87385064,19.532793,0.103402257
2458636.87430208,19.635891,0.110009864
2458636.87475352,19.6097202,0.10831356
2458636.87520497,19.3826332,0.0942111909
2458636.87565641,19.5465527,0.10427171
2458636.87610775,19.6037426,0.107927717
2458636.87655919,19.7956829,0.120555639
2458636.87701064,19.4931221,0.100919358
2458636.87746208,19.6198673,0.108969882
2458636.87791353,19.6610756,0.111652821
2458636.87836497,19.6013947,0.107776411
2458636.87881641,19.6250153,0.109303527
2458636.87926785,19.5712395,0.105841875
2458636.8797193,19.5609741,0.105187446
2458636.88015914,19.6792507,0.112844184
2458636.88062208,19.5885887,0.106952675
2458636.88107353,19.6638699,0.111835696
2458636.88152497,19.5179939,0.102471747
2458636.88197641,19.6314106,0.10971868
2458636.88242786,19.6729107,0.112428114
2458636.8828793,19.844059,0.123776443
2458636.88333074,19.7155113,0.115233384
2458636.88378218,19.6571426,0.111395657
2458636.88423353,19.6843109,0.113176659
2458636.88468497,19.7099342,0.114864916
2458636.88513641,19.795805,0.120563738
2458636.88558786,19.6438732,0.110529535
2458636.8860393,19.6751194,0.112573013
2458636.88649074,19.6571522,0.111396268
2458636.88694219,19.678009,0.112762697
2458636.88739363,19.6820984,0.113031246
2458636.88784507,19.7126694,0.1150456
2458636.88829641,19.7085171,0.114771403
2458636.88874786,19.9430847,0.130324602
2458636.8891993,19.6993198,0.114164628
2458636.88965074,19.8173161,0.121996164
2458636.89010219,19.6824875,0.113056801
2458636.89055363,19.7764606,0.11927636
2458636.89100507,19.6547241,0.111237578
2458636.89145651,19.7547188,0.117831185
2458636.89190796,19.6548367,0.111244902
2458636.8923593,19.7281704,0.116070762
2458636.89281074,19.7972412,0.120659381
2458636.89326219,19.4562111,0.0986431837
2458636.89371363,19.5644207,0.105406903
2458636.89416507,19.5890312,0.106981143
2458636.89461651,19.6576538,0.111429006
2458636.89506796,19.6930237,0.113749892
2458636.8955194,19.7004948,0.114242129
2458636.89597085,19.6820107,0.113025464
2458636.89642219,19.6655998,0.111948937
2458636.89687363,19.7163429,0.115288287
2458636.89732507,19.571394,0.105851687
2458636.89777651,19.5996113,0.107661508
2458636.89822796,19.9065628,0.127922356
2458636.8986794,19.6113777,0.10842061
2458636.89913084,19.4825096,0.100261502
2458636.89958229,19.7759323,0.119241238
2458636.90003373,19.7975597,0.120680571
2458647.7951989,19.9103985,0.128175601
2458654.84900446,19.5677719,0.105620548
2458674.75051637,19.6653137,0.111930221
2458674.75096771,19.9670811,0.131890267
2458674.76819122,19.6549644,0.111253254
2458674.79791552,19.478754,0.10002929
2458674.79836695,19.6594944,0.111549348
2458685.71938137,19.7056522,0.11458227
2458685.7198328,19.7061462,0.114614904
2458685.76116618,19.5722733,0.105907887
2458685.76828459,19.4693031,0.0994466171
2458685.78396839,19.686512,0.113321371
2458685.78441982,19.4123669,0.095984742
2458686.72037592,19.6139374,0.108586065
2458686.72082734,19.6782627,0.112779275
2458686.72822356,19.5042877,0.101614513
2458686.72964724,19.5076523,0.101824515
2458686.73009866,19.7089882,0.11480251
