2459455.80477221,23.573,17.75
2459467.79792081,19.359,0.312
2459467.80114174,19.986,0.431
2459467.80666962,19.777,0.432
2459469.76049591,19.256,0.344
2459469.76371383,19.961,0.688
2459469.76969068,19.152,0.35
2459469.78119339,21.518,2.875
2459477.74487828,20.702,2.113
2459477.74854414,19.383,1.07
2459479.75427594,20.152,1.257
2459479.75749881,19.171,0.515
2459479.76303858,19.649,0.776
2459481.72780608,21.007,1.537
2459481.7319259,19.5,0.352
2459481.73790164,19.293,0.332
2459483.75770082,19.966,0.656
2459483.76138865,19.129,0.226
2459483.76691939,19.5,0.369
2459483.77798087,19.311,0.307
2459485.75397418,19.381,0.253
2459485.75719802,19.462,0.285
2459485.76272075,20.105,0.657
2459485.77557311,20.36,0.782
2459489.72232608,19.831,0.48
2459489.72598288,19.353,0.279
2459489.73149458,20.143,0.662
2459489.74256397,19.677,0.458
2459491.73795444,20.112,0.659
2459491.74164122,22.146,4.357
2459491.74762588,19.658,0.443
2459491.75872524,18.75,0.348
2459493.71958531,20.716,1.32
2459493.72324609,23.034,11.294
2459493.72920373,19.549,0.423
2459493.73926812,20.593,0.741
2459495.7101004,19.169,0.41
2459495.71331919,19.602,0.417
2459495.7211577,21.964,4.25
2459495.73360192,19.101,0.435
2459499.70592733,17.844,0.764
2459499.70915311,20.351,4.095
2459499.71652061,0,17.972
2459501.70816964,19.614,0.492
2459501.71137641,20.096,0.97
2459501.71687903,21.062,2.175
2459501.73154699,20.065,1.02
2459509.70175889,18.083,2.278
2459509.70498063,18.883,1.687
2459509.71232205,19.928,1.251
2459509.72420811,20.877,3.636
2459515.69802527,19.759,1.353
2459515.70079503,19.925,1.138
2459515.70632756,20.221,0.956
2459515.7187965,21.056,2.325
2459627.55479139,21.433,4.268
2459627.5691072,19.264,0.624
2459627.5761181,19.864,1.033
2459629.1361171,19.217,0.383
2459629.14160605,19.838,0.913
2459629.15891986,20.109,1.024
2459629.16348681,20.325,1.269
2459637.84778892,20.623,1.303
2459637.867391,19.619,0.444
2459637.87700703,20.58,0.959
2459637.88480707,19.982,0.673
2459639.12650236,20.061,0.464
2459639.13792243,19.784,0.406
2459639.15015451,20.799,1.258
2459639.15565354,18.885,0.47
2459653.8460123,19.244,0.502
2459653.85648962,21.705,3.923
2459656.55751288,20.196,0.914
2459656.57049534,21.468,3.104
2459659.10099938,20.749,1.687
2459659.86636746,20.372,1.112
2459659.8697736,19.565,0.52
2459659.88909037,19.891,0.75
2459659.89916977,19.833,0.677
2459660.58552653,18.71,0.68
2459666.84466601,20.317,0.719
2459669.83005808,20.33,0.757
2459669.86259385,20.11,0.964
2459669.8892553,21.115,1.776
2459673.78914191,20.327,1.099
2459673.79598132,22.377,7.161
2459673.82644814,21.276,1.727
2459673.82976134,20.033,0.677
2459677.84913472,19.57,0.404
2459677.87086212,20.814,1.24
2459677.88218586,20.283,0.685
2459677.88453601,19.727,0.479
2459680.56986045,20.393,0.736
2459680.59326004,20.584,0.864
2459683.58704387,19.462,1.285
2459685.7721045,21.179,2.886
2459685.78071113,20.178,0.971
2459685.78342833,22.769,11.107
2459685.79528221,21.087,1.985
2459686.77995236,19.353,0.459
2459687.57629224,19.318,1.337
2459693.8501504,20.152,0.598
2459693.88549128,20.687,1.112
2459693.91493168,20.408,0.976
2459693.91821495,20.178,1.244
2459694.83541909,20.206,0.861
2459694.83937542,20.08,0.556
2459694.84583095,20.795,1.294
2459697.8196564,22.653,6.8
2459697.82479583,20.433,0.963
2459697.82992027,20.01,11.18
2459697.8397861,20.033,0.66
2459697.84963394,21.518,4.493
2459698.77076133,20.015,0.652
2459698.77373858,19.779,0.651
2459698.80151496,20.031,0.898
2459698.80745346,22.552,7.259
2459700.58985998,21.53,2.462
2459700.59746563,21.654,2.847
2459700.60935867,20.788,1.177
2459701.76998384,20.91,1.271
2459701.77501329,17.163,0.726
2459701.77844159,23.236,20.9
2459702.81684088,21.349,30.781
2459702.82000116,20.163,1.122
2459702.82439654,19.608,0.478
2459702.83156518,19.482,0.395
2459702.83347435,21.013,3.412
2459702.84326821,20.13,0.89
2459703.57755519,22.477,5.423
2459703.58081548,21.255,1.975
2459703.58704603,20.306,0.754
2459703.59721994,0,20.414
2459704.49831415,19.974,0.538
2459705.83950441,19.927,0.917
2459705.84242767,17.132,0.549
2459705.84802918,21.148,5.219
2459705.88368539,18.808,0.303
2459706.77087451,19.527,0.551
2459706.77423082,21.048,2.008
2459706.77712408,19.368,0.538
2459706.78665394,19.704,0.689
2459709.7784881,20.598,1.585
2459709.78045628,20.959,2.074
2459709.78738892,21.935,3.923
2459710.82320146,20.789,1.415
2459710.82734284,21.403,2.182
2459710.83376343,21.07,1.762
2459713.08511558,21.237,1.782
2459713.10437138,20.88,1.136
2459714.66971588,21.536,3.697
2459714.69365113,20.587,1.541
2459724.52315875,20.691,0.909
2459724.52862627,22.607,5.522
2459724.54067143,19.771,0.326
2459725.7219475,21.144,2.471
2459725.73017929,20.584,1.118
2459725.74193241,21.133,2.236
2459726.79837157,22.044,3.628
2459726.8018139,20.542,0.895
2459726.80813351,20.904,1.286
2459726.82042768,19.989,0.526
2459727.49813258,20.875,1.068
2459731.47841219,20.129,0.557
2459731.49436271,20.252,0.732
2459735.50454594,20.662,1.625
2459735.5189223,19.789,0.512
2459735.54990523,19.65,0.57
2459736.47900303,20.383,0.757
2459736.48458355,19.033,0.21
2459736.49705173,20.576,0.842
2459737.72924178,20.748,0.895
2459737.73881268,21.287,1.568
2459737.7432271,19.96,0.557
2459737.75302502,19.88,0.672
2459741.66978647,25.374,92
2459742.66395428,20.61,1.287
2459742.66806966,20.133,1.121
2459742.67464426,19.527,0.513
2459749.69701096,19.055,0.329
2459749.69971719,22.093,4.436
2459749.70507267,20.105,0.718
2459749.71679171,19.365,0.51
2459766.73651972,19.829,0.454
2459766.73943394,20.524,0.825
2459766.74576241,20.096,0.584
2459766.75694124,22.01,3.9
2459767.42918912,20.893,1.077
2459767.43756174,20.521,0.78
2459767.44736046,20.586,0.932
2459768.38953656,20,0.545
2459768.39307982,19.769,0.491
2459768.3998103,21.085,1.345
2459768.41025807,23.653,15.455
2459769.63479345,19.788,0.518
2459769.63847671,20.481,1.013
2459769.6439001,20.362,0.971
2459776.40605529,19.288,0.532
2459776.41480684,24.578,51.75
2459781.62375792,19.967,0.445
2459781.63582762,21.004,1.238
2459782.6574716,22.277,3.977
2459782.66146382,22.067,4.089
2459782.66878323,22.082,2.815
2459782.68176496,21.532,2.878
2459785.65507284,20.59,0.687
2459785.66539538,20.09,0.444
2459785.6734508,19.897,0.316
2459785.67638295,20.705,0.721
2459785.67684598,20.692,0.602
2459785.68293729,22.126,2.645
2459786.60758588,20.891,1.429
2459786.61087305,20.71,0.902
2459786.61831242,20.516,0.709
2459786.62123957,21.317,1.54
2459786.62867195,19.624,0.388
2459794.58157249,23.856,16.333
2459796.37541089,21.517,2.134
2459796.37856601,19.301,0.217
2459796.38518926,19.968,0.518
2459796.39579165,20.296,0.599
2459797.58529332,21.019,1.5
2459797.58823142,20.892,1.318
2459797.59467765,21.629,2.827
2459797.6278428,21.906,3.614
2459802.61203492,18.675,1.309
2459802.62849837,19.079,1.126
2459805.61614891,20.219,0.687
2459805.62359608,20.651,1
2459806.6470444,21.5,2.768
2459806.65219951,19.877,0.54
2459806.6709059,20.077,0.727
2459807.36297404,25.642,91
2459807.3662871,20.858,1.275
2459807.37145621,20.905,1.82
2459808.30905713,21.273,1.679
2459808.32662345,20.129,0.456
2459815.34072679,20.193,0.623
2459815.34954685,20.55,0.886
2459815.35272887,18.932,0.159
2459815.36449295,21.184,1.244
2459816.28847275,20.601,0.958
2459816.29301578,21.413,1.915
2459816.2966358,19.889,0.631
2459816.2970858,23.202,9
2459816.30250283,18.584,0.196
2459816.31363089,20.482,0.84
2459819.26572994,20.533,0.7
2459819.26843595,19.617,0.368
2459819.27159695,21.116,1.505
2459819.28037995,20.375,0.635
2459819.28309395,19.959,0.461
2459820.3323997,20.129,0.589
2459820.33557369,21.26,2.033
2459820.33828169,20.245,1
2459820.34425168,18.792,0.269
2459824.26572063,19.876,0.66
2459824.2688936,19.923,0.594
2459824.28518148,19.701,1.474
2459825.59355413,19.654,0.528
2459825.61503192,19.32,0.379
2459829.53411308,21.263,2.274
2459829.53729803,19.503,0.439
2459829.54319993,19.699,0.591
2459829.55480175,20.367,1.192
2459831.354418,22.943,18.533
2459831.36439981,19.183,0.429
2459832.2768287,23.208,12.867
2459832.29746428,20.975,2.083
2459834.52148949,20.055,0.569
2459834.52466142,19.592,0.48
2459834.52996229,19.899,0.563
2459834.5459819,19.863,0.549
2459835.27467385,20.613,1.133
2459835.27878274,20.756,0.904
2459835.29148042,20.322,0.556
2459836.32037747,20.288,0.587
2459836.32596832,20.293,0.721
2459836.34751173,21.099,1.375
2459841.55856542,19.926,0.416
2459841.56536518,20.268,0.711
2459841.56856107,20.274,0.651
2459842.50481841,22.959,7.125
2459842.50752031,20.756,1.079
2459842.51247513,19.929,0.458
2459842.53256139,21.373,1.618
2459845.50223358,20.226,0.588
2459845.50500547,20.341,0.63
2459845.51614001,19.515,0.324
2459845.53525722,22.695,6.68
2459849.54176564,18.119,0.934
2459849.56099773,19.117,0.518
2459849.56700245,0,18.428
2459850.49302599,21.372,3.742
2459850.51457694,20.01,3.622
2459853.50830562,20.384,0.921
2459853.51924304,20.049,0.688
2459856.24052658,18.135,1.009
2459856.24601227,18.328,1.272
2459857.56207834,20.227,1.238
2459857.57386964,22.12,7.708
2459860.28071117,20.271,1.01
2459860.28386298,19.616,0.497
2459860.29390035,21.991,4.462
2459862.54282528,19.695,0.723
2459862.55590043,20.939,2.615
2459865.537218,20.302,0.721
2459865.54669434,20.938,1.407
2459865.55669966,19.479,0.503
2459884.26421178,19.489,0.817
2459884.2697563,20.203,1.341
2459884.28127929,19.428,0.619
2460002.6323063,20.671,1.441
2460002.64154133,18.529,0.717
2460006.59897051,22.637,7.583
2460006.60893961,19.956,0.471
2460006.63427986,20.145,0.769
2460010.87809947,20.574,1.148
2460010.89382774,20.458,1.109
2460011.81163317,20.957,2.398
2460011.83641963,20.897,1.746
2460014.60905478,20.814,1.842
2460014.61921002,19.607,0.446
2460014.63390336,19.97,0.64
2460015.86384623,20.847,1.567
2460015.86700431,21.409,3
2460015.8863778,19.71,0.613
2460019.85745306,23.144,11.438
2460023.86563778,20.855,1.295
2460023.8687909,21.569,2.358
2460023.87937231,20.647,1.37
2460027.82063102,23.663,20.083
2460027.8224441,20.019,0.683
2460031.85747268,21.798,2.522
2460031.85938277,21.591,2.612
2460031.86214091,19.902,0.489
2460031.88939727,20.559,0.842
2460036.59949201,23.06,8.824
2460036.60133212,20.408,0.692
2460036.60413928,20.427,0.75
2460036.60973659,21.152,1.806
2460037.79557649,20.162,0.692
2460037.80340094,19.62,0.675
2460039.54904225,20.379,0.965
2460039.55177142,20.65,1.5
2460039.55775978,20.159,0.993
2460040.79379831,20.362,1.74
2460040.80443897,21.153,2.812
2460042.58765934,18.829,10.873
2460042.59143658,18.052,2.137
2460042.61754525,15.86,1.668
2460046.88766911,23.904,35.625
2460046.91771019,19.177,0.649
2460049.78498735,20.134,0.733
2460049.79108979,22.459,4.828
2460049.82671937,19.643,0.403
2460049.92031416,19.387,0.558
2460051.55354014,21.753,2.328
2460051.55649836,20.923,1.387
2460051.5825673,19.612,0.343
2460054.62692341,20.969,1.604
2460054.63804027,19.61,0.399
2460054.64095049,20.859,1.036
2460054.65837084,21.77,2.727
2460060.6104513,21.587,2.493
2460060.61093334,20.841,1.068
2460060.61383758,21.024,1.449
2460060.64260297,21.06,1.431
2460063.57191504,22.221,5.368
2460063.60758208,21.352,1.531
2460063.63642453,19.886,0.549
2460066.51664083,19.871,1.892
2460066.518632,19.887,0.85
2460067.7206273,20.371,1.102
2460067.72335653,21.584,3.419
2460067.72610578,19.869,0.623
2460067.73228432,19.695,0.562
2460068.76955893,20.398,1.133
2460068.77738262,20.945,2.144
2460069.4850385,22.346,7.148
2460069.48775874,19.274,0.561
2460074.81702218,20.143,0.953
2460074.84953716,20.86,2.296
2460075.54595626,19.138,0.344
2460075.55605919,20.519,1.037
2460075.5669512,20.379,0.838
2460076.74727533,21.099,3.321
2460076.75045363,20.264,1.782
2460079.84691254,22.347,5.065
2460079.85245806,20.735,1.144
2460079.88322695,20.501,2.109
2460082.72271771,20.785,1.151
2460082.72562898,20.666,1.067
2460082.72886729,21.307,1.667
2460082.74810611,19.824,0.373
2460085.70815037,20.748,1.074
2460085.74145255,21.426,2.313
2460085.77505475,20.883,1.148
2460120.4157099,20.665,1.343
2460120.4238806,19.757,0.787
